ID,Timestamp,Tweet,Keluhan,Respon,Bukan Keluhan/Respon,Topik Umum, Topik Spesifik,Lokasi,Waktu ,
683819911378894848,"04 Jan 2016, 08:19:06 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 17.50 URC Bojonagara, penanganan banjir cileuncang jl Sudirman https://t?",,Ya,,Infrastruktur,banjir,Jalan Sudirman ,-,
683820099178905600,"04 Jan 2016, 08:19:51 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 19.00 URC Ujungberung, monitoring jl AH Nasution (Cikadut), aman https:/?",,,Ya,Bukan Keluhan,-,-,-,
683820282033770496,"04 Jan 2016, 08:20:34 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 20.30 URC Tegallega, penanganan banjir cileuncang jl Sudirman-Suta https?",,Ya,,Infrastruktur,banjir,Jalan Sudirman-Suta,-,
683820360572223489,"04 Jan 2016, 08:20:53 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21.30 URC Tegallega, banjir jl Sudirman - jl Sukarno Hatta surut https:/?",,Ya,,Infrastruktur,banjir,Jalan Sudirman-Jalan Soekarno Hatta,-,
683820466180456448,"04 Jan 2016, 08:21:18 AM",RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 4/1 Apel pagi sebelum kerja dilingkungan Pemkot jl Cianjur no 34 https:/?,,,Ya,Bukan Keluhan,-,-,-,
683821077743534081,"04 Jan 2016, 08:23:44 AM",RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 4/1 Apel pagi sebelum kerja dilingkungan Pemkot jl Cianjur no 34 https:/?,,,Ya,Bukan Keluhan,-,-,-,
683821229221015552,"04 Jan 2016, 08:24:20 AM","RT @PRFMnews: 7.58 via @Rescue_Damkar Kebakaran daerah Sarijadi, bila mendengar sirine Damkar, bagi pengendara mohon menepi dahalu",,,Ya,Bukan Keluhan,-,-,-,
683823393230221313,"04 Jan 2016, 08:32:56 AM","RT @PRFMnews: cc @ridwankamil @IWGinting RT @tedyrusmawan  Perlu solusi Pemkot utk Parkir Liar"" di sekitar taman baru https://t.co/lA24jO4?""",Ya,,,Perhubungan,parkir sembarangan,sekitar taman baru ,-,
683824721331265537,"04 Jan 2016, 08:38:13 AM",Kalau anak yg meninggal kekurangan oksigen bisa bikin lagi gitu ya pak. @jokowi @basuki_btp @ridwankamil #NiceWatch https://t.co/SQsNmdtiwo,,,Ya,Bukan Keluhan,-,-,-,
683826285815054336,"04 Jan 2016, 08:44:26 AM",08.44 RT @Rescue_Damkar Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Kel. Sukawarna Sukajadi  https://t.co/2QqOw9rEXR,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683826438210850816,"04 Jan 2016, 08:45:02 AM",RT @PRFMnews: 08.44 RT @Rescue_Damkar Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Kel. Sukawarna Sukajadi  https://t.c?,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683826501821673472,"04 Jan 2016, 08:45:17 AM",#BreakingNews via @Rescue_Damkar 08.45 : Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Sukajadi https://t.co/BUjpfXglnG,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683826726061780993,"04 Jan 2016, 08:46:11 AM",RT @infobdg: #BreakingNews via @Rescue_Damkar 08.45 : Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Sukajadi https://t.c?,ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683827314094813186,"04 Jan 2016, 08:48:31 AM",RT @infobdg: #BreakingNews via @Rescue_Damkar 08.45 : Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Sukajadi https://t.c?,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683828267900506112,"04 Jan 2016, 08:52:18 AM",@bucan234 @pdamtirtawening @ridwankamil tapi tetangga bapa ada yang ngalir gak?,,,Ya,Bukan Keluhan,-,-,-,
683828873008517121,"04 Jan 2016, 08:54:42 AM","RT @PRFMnews: RT @didadjuanda Buanglah sampah pd tempatnya, bukan di flyover @pdkebersihanbdg @dbmpkotabdg  @BDGcleanaction https://t.co/SU?",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),buang sampah sembarangan,flyover,-,
683829736586383360,"04 Jan 2016, 08:58:08 AM",RT @infobdg: #BreakingNews via @Rescue_Damkar 08.45 : Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Sukajadi https://t.c?,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683830901298466817,"04 Jan 2016, 09:02:46 AM",RT @infobdg: #BreakingNews via @Rescue_Damkar 08.45 : Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Sukajadi https://t.c?,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683830943296000000,"04 Jan 2016, 09:02:56 AM","RT @didadjuanda: Buanglah sampah pd tempatnya, bukan di flyover @pdkebersihanbdg @dbmpkotabdg @PRFMnews @BDGcleanaction https://t.co/E3AQsm?",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),buang sampah sembarangan,flyover,-,
683831381080674304,"04 Jan 2016, 09:04:40 AM",RT @Rescue_Damkar: 07:45 Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Kel. Sukawarna Sukajadi https://t.co/ZMcHgWL5VE,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683832284798042112,"04 Jan 2016, 09:08:16 AM",RT @infobdg: #BreakingNews via @Rescue_Damkar 08.45 : Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Sukajadi https://t.c?,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683832786805903360,"04 Jan 2016, 09:10:16 AM",RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 4/1 Apel pagi sebelum kerja dilingkungan Pemkot jl Cianjur no 34 https:/?,,,Ya,Bukan Keluhan,-,-,-,
683836095386128384,"04 Jan 2016, 09:23:24 AM",RT @Rescue_Damkar: 07:45 Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Kel. Sukawarna Sukaj... https://t.co/JsjS6SGHYy,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683836836326711297,"04 Jan 2016, 09:26:21 AM","@infobdg @infobandung @ridwankamil, balik nama di samsat kircon, penuh banget, gerah....AC banyak tapi nggak ada yang dinyalain satupun",Ya,,,Bidang Lainnya,-,Samsat Kircon ,-,
683838311664726016,"04 Jan 2016, 09:32:13 AM",tetapi hari ini masih boleh akan terjadi pada hari esok. @Bandung_Dinkes,,,Ya,Bukan Keluhan,-,-,-,
683838727903416321,"04 Jan 2016, 09:33:52 AM",RT @infobdg: #BreakingNews via @Rescue_Damkar 08.45 : Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Sukajadi https://t.c?,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683838731971899392,"04 Jan 2016, 09:33:53 AM",RT @PRFMnews: 08.44 RT @Rescue_Damkar Kebakaran di Perum Sarijadi Jl. Sari Madu Blok 24 No 26 RT 05/02 Kel. Sukawarna Sukajadi  https://t.c?,Ya,,,Infrastruktur,kebakaran,Perum Sarijadi Jalan Sarimadu Blok 24 No. 26 RT 05/02 Kel. Sukawarna Sukajadi,-,
683839653250662400,"04 Jan 2016, 09:37:33 AM",@septianputra24 @PRFMnews @ridwankamil @IWGinting Perlu sosialisasi dr Dishub utk parkir di tempat yg benar jadi budaya warga kota,Ya,,,Perhubungan,parkir sembarangan,-,-,
683839932238958593,"04 Jan 2016, 09:38:39 AM",RT @neza07: Ini keren pak RT@ridwankamil: Revitalisasi anak S Cikapayang selesai,,,Ya,Bukan Keluhan,-,-,-,
683841934721286145,"04 Jan 2016, 09:46:37 AM","@TeCiBdg punten bd tumaros,ari teci th palih mn? hoyong k teci tp t terang jln. Posisi ayeuna di cihampelas.Htr nhun.  @ridwankamil @se_bdg",,,Ya,Bukan Keluhan,-,-,-,
683844401907412996,"04 Jan 2016, 09:56:25 AM","Sekitar taman lansia pada hari minggu jam 9 pagi, bagi yg menemukan harap di kembalikan ke pemiliknya, mohon di bantu pa @ridwankamil",,,Ya,Bukan Keluhan,-,-,-,
683846829658669056,"04 Jan 2016, 10:06:04 AM",@ridwankamil efek jalan bagus di gang sastra RW.06 @cipadungberani @KecamatanCibiru @DiskominfoBdg @Zam2_Nurzaman https://t.co/rctszod5xt,,,Ya,Bukan Keluhan,-,-,-,
683846861602488320,"04 Jan 2016, 10:06:11 AM","kang @ridwankamil , mohon didesign/dibuat spot khusus di bandara husen untuk airplane spotter, shg anak2 bandung suka dunia dirgantara",,,Ya,Bukan Keluhan,-,-,-,
683847476705546240,"04 Jan 2016, 10:08:38 AM",@infobandung @Rescue_Damkar @RidhaMMardhiana.. kebakaran di.sarijadi  blok 24 no 62 depan apotik vika tadi jam 8 .30 telah. dipadamkan,Ya,,,Infrastruktur,kebakaran,Jalan Sarijadi Blok 24 No. 62 depan Apotek Vika,-,
683848515299090433,"04 Jan 2016, 10:12:45 AM",RT @pdkebersihanbdg: Semangat pgi #sasapubandung biasakan simpan smpah pd tempatnya #bandungbersih cc @ridwankamil @OdedMD @yossiirianto ht?,,,Ya,Bukan Keluhan,-,-,-,
683850597569708032,"04 Jan 2016, 10:21:02 AM",Daripada bikin pantai yg bikin panas years di Bandung mohon @ridwankamil  untuk memperbaiki kebun binatang agar bersih dan binatangnya sehat,,,Ya,Bukan Keluhan,-,-,-,
683850798367813635,"04 Jan 2016, 10:21:50 AM",Lurah Sukawarna bersama BABINKANTIBMAS meninjau rumah korban kebakaran tadi subuh .. @PemumBdg @Rescue_Damkar https://t.co/epTW7Ktyxe,,,Ya,Bukan Keluhan,-,-,-,
683851250643812352,"04 Jan 2016, 10:23:38 AM",RT @pdkebersihanbdg: Semangat pgi #sasapubandung biasakan simpan smpah pd tempatnya #bandungbersih cc @ridwankamil @OdedMD @yossiirianto ht?,,,Ya,Bukan Keluhan,-,-,-,
683851973263687680,"04 Jan 2016, 10:26:30 AM","@pdamtirtawening. Maaf bisa dibantu pengecekan no lang 00205050558 sudh 1 minggu tidak ngocor, kalo tetangga sblh dan depan sudah ngocor.",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
683852544947306496,"04 Jan 2016, 10:28:46 AM",RT @kel_skwarna: Lurah Sukawarna bersama BABINKANTIBMAS meninjau rumah korban kebakaran tadi subuh .. @PemumBdg @Rescue_Damkar https://t.co?,,,Ya,Bukan Keluhan,-,-,-,
683852662886891521,"04 Jan 2016, 10:29:14 AM",RT @kel_skwarna: Lurah Sukawarna bersama BABINKANTIBMAS meninjau rumah korban kebakaran tadi subuh .. @PemumBdg @Rescue_Damkar https://t.co?,,,Ya,Bukan Keluhan,-,-,-,
683852953157939202,"04 Jan 2016, 10:30:24 AM",RT @MrBasukiR: @infobandung @Rescue_Damkar @RidhaMMardhiana.. kebakaran di.sarijadi  blok 24 no 62 depan apotik vika tadi jam 8 .30 telah. ?,Ya,,,Infrastruktur,kebakaran,Jalan Sarijadi Blok 24 No. 62 depan Apotek Vika,-,
683853727766163456,"04 Jan 2016, 10:33:28 AM",RT @kel_skwarna: Lurah Sukawarna bersama BABINKANTIBMAS meninjau rumah korban kebakaran tadi subuh .. @PemumBdg @Rescue_Damkar https://t.co?,Ya,,,Bukan Keluhan,-,-,-,
683854935671193600,"04 Jan 2016, 10:38:16 AM","@ridwankamil Aku mah gak setuju, soalnya sebagian warga bandung masih suka buang sampah sembarangan. Masih gak disiplin. Gimana yang ini ?",,,Ya,Bukan Keluhan,-,-,-,
683855551252402177,"04 Jan 2016, 10:40:43 AM",RT @pdkebersihanbdg: Semangat pgi #sasapubandung biasakan simpan smpah pd tempatnya #bandungbersih cc @ridwankamil @OdedMD @yossiirianto ht?,,,Ya,Bukan Keluhan,-,-,-,
683858955152437249,"04 Jan 2016, 10:54:15 AM",@pdamtirtawening 00602590070 pak pdam ga ngalir aja air teh pdhl hujan @ridwankamil cita cita 2016 hanya ingin pdam ngalir tiap hari hiks,Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
683860332364734464,"04 Jan 2016, 10:59:43 AM",Sambil yang kecil dikereuyeuh yang besar disiapkan yuhu nuhun pak @ridwankamil  #BandungPunyaPantai,,,Ya,Bukan Keluhan,-,-,-,
683860667556737025,"04 Jan 2016, 11:01:03 AM","GY4 tujuan tembok,yg mbentang dr tepi kiri-kanan sungai,bkn utk mbendung,tp mnyaring,shgg tembok tdk perlu trlihat @dbmpkotabdg @ridwankamil",,,Ya,Bukan Keluhan,-,-,-,
683861661833281536,"04 Jan 2016, 11:05:00 AM","GY6 krn topografi dr sblm teci s/d curug ciomas,tdk brdinding tembok,tanah2 pd bukit tsb nebeng trbw air @dbmpkotabdg @ridwankamil",,,Ya,Bukan Keluhan,-,-,-,
683862123898798081,"04 Jan 2016, 11:06:50 AM","@ridwankamil @Bandung_Dinkes Pa punten petugas puskesmas Cijagra Lama ngga ada ramah2 nya,melakukan penolakan dgn culas..mohon d bantu.",Ya,,,Kesehatan,petugas puskemas,Puskesmas Cijagra,-,
683862323115601920,"04 Jan 2016, 11:07:38 AM","GY8 step 2(stlh GY1-7)upami tiasa,dr tembok pnahan tsb s/d jemb merah baksil,ditembok..shgg air akan jernih @dbmpkotabdg @ridwankamil",,,Ya,Bukan Keluhan,-,-,-,
683867862495178752,"04 Jan 2016, 11:29:38 AM",Klo tentara bebas parkir dimana aja.. Lokasi rs sariningsih jl riau @ridwankamil @PRFMnews https://t.co/mKglVInWCR,Ya,,,Perhubungan,parkir sembarangan,RS. Sariningsih Jl. Riau ,-,
683868020519784448,"04 Jan 2016, 11:30:16 AM","Sudah 2 minggu air @pdamtirtawening hanya keluar 1 malam di Jl.Kampus 5, Bbk.Sari, Kiaracondong, @ridwankamil NP�00205010570, mohon solusi",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,Jalan Kampus 5 Babakan Sari Kiaracondong ,dua minggu ,
683868363177644033,"04 Jan 2016, 11:31:38 AM","(05/10) Pukul 11.20 Giat penghimbauan kpd PKL di kawasan Jl. Diponegoro, depan Museum Geologi. @satpolppbdg https://t.co/fwdM8vlhQ8",,,Ya,Bukan Keluhan,-,-,-,
683868473215156224,"04 Jan 2016, 11:32:04 AM","@pdamtirtawening Mohon diperiksa (00501810871) Des15 Rp 1.206.900, padahal Nov15 hanya Rp 227.200; Okt15 Rp. 494.500. (cc @ridwankamil)",,,Ya,Bukan Keluhan,-,-,-,
683870533994156032,"04 Jan 2016, 11:40:15 AM",@temanAhok di Bandung konon sampahnya malah numpuk 2x lipat. kumaha atuh Kang @ridwankamil bade nyalon Gub DKI?,,,Ya,Bukan Keluhan,-,-,-,
683870622422728704,"04 Jan 2016, 11:40:36 AM",Aduhh... parkir di alun alun meni awis pisan motor opat rebu sekali parkir warrbiasa. Cc @PRFMnews @ridwankamil,Ya,,,Perhubungan,tarif / retribusi parkir,Alun-alun ,-,
683874500228689924,"04 Jan 2016, 11:56:01 AM","RT @MojangPolppBDG: (05/10) Pukul 11.20 Giat penghimbauan kpd PKL di kawasan Jl. Diponegoro, depan Museum Geologi. @satpolppbdg https://t.c?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),PKL,Jalan Dipenogoro depan Museum Geologi ,-,
683878220429590528,"04 Jan 2016, 12:10:48 PM","RT @ObatGaptek: Sudah 2 minggu air @pdamtirtawening hanya keluar 1 malam di Jl.Kampus 5, Bbk.Sari, Kiaracondong, @ridwankamil NP�0020501057?",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,Jalan Kampus 5 Babakan Sari Kiaracondong ,dua minggu ,
683880013456773120,"04 Jan 2016, 12:17:55 PM","HB6 ongkos angkot bdg-lemb=10rb,qt analogi kl cablc=12rb(murah,nonmacet,ac) jalur ini 4ruas @aheryawan @deddy_mizwar @ridwankamil",,,Ya,Bukan Keluhan,-,-,-,
683880907070021633,"04 Jan 2016, 12:21:28 PM","@stefanus_BS terus aja digoreng media, kan dah berkali x di bilang sama @ridwankamil klo pr di bdg masih banyak buat dinikmati anak cucu.",,,Ya,Bukan Keluhan,-,-,-,
683883994597978112,"04 Jan 2016, 12:33:44 PM","HB13 dg tarif sgitu,prefer cablec,dimana angkot ngetem tiap p3an+macet..cablec ber-ac krn pintu trtutup @aheryawan @ridwankamil htrnuhun",,,Ya,Bukan Keluhan,-,-,-,
683885587661639680,"04 Jan 2016, 12:40:04 PM",di https://t.co/G0SC6D2lX7 atau https://t.co/9DB7Q0cuvl mini games dn poker trbaik ada Tukar Point Uang Stiap hari https://t.co/QoVjMGLOhu,,,Ya,Bukan Keluhan,-,-,-,
683888511716491264,"04 Jan 2016, 12:51:41 PM","RT @didadjuanda: Buanglah sampah pd tempatnya, bukan di flyover @pdkebersihanbdg @dbmpkotabdg @PRFMnews @BDGcleanaction https://t.co/E3AQsm?",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),buang sampah sembarangan,flyover,-,
683889532194783232,"04 Jan 2016, 12:55:45 PM","@ridwankamil ayah emil, lampu merah di jl. Supratman, pertigaan antara jl. Katamso mati, jd kendaraan amburasut, penyebrang jalan pun takut??",Ya,,,Perhubungan,lampu lalu lintas,Jalan Supratman pertigaan Jalan Katamso ,-,
683891338836746240,"04 Jan 2016, 01:02:55 PM",Anak seusia dia seharusnya ada di sekolah bukan di per4an (Laswi-Gatsu) @ridwankamil @Satpolppbdg https://t.co/Z1CY0nGgt8,,,Ya,Bukan Keluhan,-,-,-,
683894598708506624,"04 Jan 2016, 01:15:53 PM",13.15 RT  @widy_wibowo #SikonBdg Banjir di jalan Wastukencana  cc @dbmpkotabdg https://t.co/hV88LsbUkl,Ya,,,Infrastruktur,banjir,Jalan Wastukencana,-,
683895502224502788,"04 Jan 2016, 01:19:28 PM","Kelakuan angkot dr cibaduyut masih sama, yg beda cmn nomor trayek sama warna angkot. Ketipu lg ternyata. Kapok. Cc: @ridwankamil",Ya,,,Perhubungan,trayek angkutan umum,angkot dari Cibaduyut,-,
683897264981422080,"04 Jan 2016, 01:26:28 PM",Pa @ridwankamil ini jalan gatsu depan LBC tingginya semata kaki... Mohon diperhatikan pa. https://t.co/uKMOEFbwle,,,Ya,Bukan Keluhan,-,-,-,
683898012213637120,"04 Jan 2016, 01:29:26 PM",@PRFMnews @dbmpkotabdg @infobdg pohon tumbang di jalan veteran depan bouche https://t.co/b6Gf0b1mB8,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683898082669404160,"04 Jan 2016, 01:29:43 PM",RT @PRFMnews: 13.15 RT  @widy_wibowo #SikonBdg Banjir di jalan Wastukencana  cc @dbmpkotabdg https://t.co/hV88LsbUkl,Ya,,,Infrastruktur,banjir,Jalan Wastukencana,-,
683898402510274560,"04 Jan 2016, 01:31:00 PM",13.30 RT @deniahmad @PRFMnews @dbmpkotabdg  pohon tumbang di jalan veteran depan bouche cc @diskamtam https://t.co/DQTrOflNwu,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683898453777186816,"04 Jan 2016, 01:31:12 PM",RT @PRFMnews: 13.30 RT @deniahmad @PRFMnews @dbmpkotabdg  pohon tumbang di jalan veteran depan bouche cc @diskamtam https://t.co/DQTrOflNwu,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683898476900388866,"04 Jan 2016, 01:31:17 PM",RT @PRFMnews: 13.30 RT @deniahmad @PRFMnews @dbmpkotabdg  pohon tumbang di jalan veteran depan bouche cc @diskamtam https://t.co/DQTrOflNwu,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683899547815292928,"04 Jan 2016, 01:35:33 PM",@dbmpkotabdg @bplh_kotabdg @infobdg @PRFMnews volume air sementara naik sekitar 2 mtr . masih berpeluang naik lagi . https://t.co/kARqEVMZBD,,,Ya,Bukan Keluhan,-,-,-,
683899571496325121,"04 Jan 2016, 01:35:38 PM",RT @PRFMnews: 13.30 RT @deniahmad @PRFMnews @dbmpkotabdg  pohon tumbang di jalan veteran depan bouche cc @diskamtam https://t.co/DQTrOflNwu,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683899768452427777,"04 Jan 2016, 01:36:25 PM",RT @PRFMnews: 13.30 RT @deniahmad @PRFMnews @dbmpkotabdg  pohon tumbang di jalan veteran depan bouche cc @diskamtam https://t.co/DQTrOflNwu,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683901046687584256,"04 Jan 2016, 01:41:30 PM",Pak wali ridwan kamil punten banjir bae di stopan jl.pejuang 45 mun hujan.. @ridwankamil https://t.co/fXPMo4UJfL,Ya,,,Infrastruktur,banjir,stopan Jalan Pejuang 45,-,
683901137934680065,"04 Jan 2016, 01:41:52 PM",@dbmpkotabdg  di gg silih Asih 1 air hitam kotor mulai naik karena selokan sdh meluap,Ya,,,Infrastruktur,drainase / gorong - gorong,Gang Silih Asih 1 ,-,
683901592093851649,"04 Jan 2016, 01:43:40 PM",RT @pdkebersihanbdg: Semangat pgi #sasapubandung biasakan simpan smpah pd tempatnya #bandungbersih cc @ridwankamil @OdedMD @yossiirianto ht?,,,Ya,Bukan Keluhan,-,-,-,
683903019151261696,"04 Jan 2016, 01:49:20 PM",RT @deniahmad: @PRFMnews @dbmpkotabdg @infobdg pohon tumbang di jalan veteran depan bouche https://t.co/b6Gf0b1mB8,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683903383221092353,"04 Jan 2016, 01:50:47 PM",RT @deniahmad: @PRFMnews @dbmpkotabdg @infobdg pohon tumbang di jalan veteran depan bouche https://t.co/b6Gf0b1mB8,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683904406744465408,"04 Jan 2016, 01:54:51 PM","Hujannya sebentar, tp timbulkan banyak genangan di Jl.Turangga &amp; Salak. Efek drainase yg tdk memadai @PRFMnews @dbmpkotabdg",Ya,,,Infrastruktur,"banjir, drainase/gorong-gorong",Jalan Turangga dan Salak ,-,
683905507791224832,"04 Jan 2016, 01:59:14 PM","@ridwankamil, kalo hujan di Bandung jalan banyak yang jadi sungai. Padahal hujannya ga lama. https://t.co/0XIa0ZMWFg",Ya,,,Infrastruktur,banjir,-,-,
683907012602662912,"04 Jan 2016, 02:05:12 PM","#lintasINFO RT @dbmpkotabdg URC Karees, banjir jl Malabar sdh surut https://t.co/Wy1BIUgsvf",,,Ya,Bukan Keluhan,-,-,-,
683907058949726208,"04 Jan 2016, 02:05:23 PM",RT @PRFMnews: 13.30 RT @deniahmad @PRFMnews @dbmpkotabdg  pohon tumbang di jalan veteran depan bouche cc @diskamtam https://t.co/DQTrOflNwu,Ya,,,Lingkungan Hidup,pohon tumbang,Jalan Veteran ,-,
683907091333922816,"04 Jan 2016, 02:05:31 PM","RT @SindoTrijayaBdg: #lintasINFO RT @dbmpkotabdg URC Karees, banjir jl Malabar sdh surut https://t.co/Wy1BIUgsvf",,,Ya,Bukan Keluhan,-,-,-,
683907935722803200,"04 Jan 2016, 02:08:52 PM",#Lagi Giat Penindakan Parkir Kendaraan di jl.RE.Martadinata Depan Kantor Kejaksaan Negri Bale Bandung @ridwankamil https://t.co/fOP7pASFEw,,,Ya,Bukan Keluhan,-,-,-,
683908454063292417,"04 Jan 2016, 02:10:56 PM",RT @bdgstarlight: #Lagi Giat Penindakan Parkir Kendaraan di jl.RE.Martadinata Depan Kantor Kejaksaan Negri Bale Bandung @ridwankamil https:?,,,Ya,Bukan Keluhan,-,-,-,
683908772155150336,"04 Jan 2016, 02:12:12 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 13.55 URC Karees, penanganan banjir cileuncang jl PP 45 https://t.co/i5r?",,Ya,,Infrastruktur,banjir,Jalan PP 45,-,
683908785241378816,"04 Jan 2016, 02:12:15 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 14.00 URC Karees, banjir jl Malabar sdh surut https://t.co/oR3fFLB68A",,,Ya,Bukan Keluhan,-,-,-,
683908842833354753,"04 Jan 2016, 02:12:29 PM",RT @bdgstarlight: #Lagi Giat Penindakan Parkir Kendaraan di jl.RE.Martadinata Depan Kantor Kejaksaan Negri Bale Bandung @ridwankamil https:?,,,Ya,Bukan Keluhan,-,-,-,
683909155552276480,"04 Jan 2016, 02:13:43 PM","@ridwankamil kang,abi damel di building management,trotoar manawi tiasa dipapas sakeudik?kumargi seueur nu komplain https://t.co/8sMwXImdC7",,,Ya,Infrastruktur,trotoar,-,-,
683909346535735297,"04 Jan 2016, 02:14:29 PM",RT @bdgstarlight: #Lagi Giat Penindakan Parkir Kendaraan di jl.RE.Martadinata Depan Kantor Kejaksaan Negri Bale Bandung @ridwankamil https:?,,,Ya,Bukan Keluhan,-,-,-,
683910021432786944,"04 Jan 2016, 02:17:10 PM","@dbmpkotabdg trimakasih banyak pak atas respon nya,Alhamdulillah air tdak sempat msuk rumah keburu surut",,,Ya,Bukan Keluhan,-,-,-,
